rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
2.42804,0.34241,3.33445,0.00000,1.00000,2.40916,0.03827,0.06328,0.00000,0.10154950
2.42804,2.09255,3.33445,0.00000,1.00000,2.40916,0.03827,0.06329,0.00000,0.10155560
2.42804,2.09255,1.70914,0.00000,1.00000,2.40916,0.03616,0.06423,0.00000,0.10038589
2.42804,2.09255,1.70914,0.00000,1.00000,2.96737,0.03413,0.06116,0.00000,0.09529347
1.42597,2.88937,2.92876,0.00000,1.00000,0.51507,0.00930,0.00908,0.00000,0.01837931
2.09933,1.68457,2.39832,0.00000,1.00000,2.99965,0.01152,0.02590,0.00000,0.03741590
2.46866,1.89283,0.18901,0.00000,1.00000,2.43106,0.03883,0.06818,0.02236,0.12937621
1.18778,1.26770,2.76141,0.00000,1.00000,1.28642,0.00875,0.01494,0.04499,0.06868468
1.80645,1.26770,2.76141,0.00000,1.00000,1.28642,0.00816,0.01403,0.02257,0.04475524
1.80645,2.01488,2.76141,0.00000,1.00000,1.28642,0.00667,0.01320,0.00005,0.01991735
1.80645,2.01488,0.77384,0.00000,1.00000,1.28642,0.00540,0.01339,0.02239,0.04118021
1.80645,2.01488,0.77384,0.00000,1.00000,0.47323,0.00463,0.01258,0.02237,0.03957664
0.35035,1.51769,2.78426,0.00000,1.00000,0.12887,0.00864,0.00851,0.06709,0.08423379
1.92483,2.28591,3.16889,0.00000,1.00000,1.99204,0.00805,0.01771,0.00000,0.02576316
0.30338,2.98254,1.91754,0.00000,1.00000,0.82523,0.00905,0.00835,0.00000,0.01739581
1.22438,1.88207,0.45759,0.00000,1.00000,1.35742,0.00570,0.01306,0.04472,0.06348428
1.22438,1.72066,0.45759,0.00000,1.00000,1.35742,0.00566,0.01306,0.04472,0.06344698
1.22438,1.72066,1.41269,0.00000,1.00000,1.35742,0.00570,0.01306,0.02483,0.04359407
1.22438,1.72066,1.41269,0.00000,1.00000,1.64043,0.00570,0.01238,0.02984,0.04791142
1.25679,0.17851,1.19749,0.00000,1.00000,2.92084,0.01218,0.01070,0.02263,0.04551459
2.15531,0.54620,1.47360,0.00000,1.00000,0.34281,0.01772,0.03489,0.00000,0.05260809
0.39233,1.50356,3.48637,0.00000,1.00000,0.77117,0.00965,0.01079,0.02236,0.04280454
2.18449,1.50356,3.48637,0.00000,1.00000,0.77117,0.02155,0.03627,0.02236,0.08018012
2.18449,1.54679,3.48637,0.00000,1.00000,0.77117,0.02166,0.03633,0.01295,0.07094420
2.18449,1.54679,1.89379,0.00000,1.00000,0.77117,0.01936,0.03736,0.01437,0.07109763
2.18449,1.54679,1.89379,0.00000,1.00000,0.09462,0.01909,0.03750,0.06709,0.12368047
1.46642,1.66839,0.27117,0.00000,1.00000,0.83097,0.00806,0.00857,0.02236,0.03898843
0.26780,2.47918,2.60707,0.00000,1.00000,0.02158,0.00940,0.00832,0.06709,0.08481083
1.88525,0.46126,0.97981,0.00000,1.00000,2.33107,0.00479,0.01579,0.01295,0.03353229
2.02601,0.46126,0.97981,0.00000,1.00000,2.33107,0.00845,0.02406,0.01295,0.04546841
2.02601,2.74848,0.97981,0.00000,1.00000,2.33107,0.00875,0.02391,0.01295,0.04560921
2.02601,2.74848,1.09286,0.00000,1.00000,2.33107,0.00875,0.02391,0.02236,0.05501741
2.02601,2.74848,1.09286,0.00000,1.00000,2.00697,0.00875,0.02414,0.02236,0.05525601
1.90695,2.57178,0.91296,0.00000,1.00000,2.72623,0.00716,0.01640,0.02236,0.04592447
2.21968,0.45097,2.57247,0.00000,1.00000,2.08390,0.01958,0.04009,0.00000,0.05967400
1.63778,0.45097,2.57247,0.00000,1.00000,2.08390,0.00809,0.00897,0.00000,0.01705758
1.63778,1.08455,2.57247,0.00000,1.00000,2.08390,0.01551,0.01309,0.02236,0.05096654
1.63778,1.08455,0.51955,0.00000,1.00000,2.08390,0.01585,0.01264,0.04472,0.07321012
1.63778,1.08455,0.51955,0.00000,1.00000,0.69038,0.00799,0.01267,0.06709,0.08774825
2.21622,2.46933,2.91385,0.00000,1.00000,1.60313,0.02041,0.04008,0.00000,0.06048828
1.12707,2.11241,0.00368,0.00000,1.00000,0.59485,0.00467,0.01759,0.04472,0.06698476
2.15534,2.90927,0.75212,0.00000,1.00000,0.83884,0.01597,0.03442,0.02236,0.07274884
1.97224,2.77471,3.08130,0.00000,1.00000,2.84385,0.00943,0.01818,0.00000,0.02761230
0.25148,2.77471,3.08130,0.00000,1.00000,2.84385,0.01204,0.00973,0.00000,0.02176808
0.25148,1.35799,3.08130,0.00000,1.00000,2.84385,0.01439,0.00995,0.02236,0.04669931
0.25148,1.35799,1.65390,0.00000,1.00000,2.84385,0.01348,0.00904,0.02236,0.04487721
0.25148,1.35799,1.65390,0.00000,1.00000,2.55982,0.01230,0.00877,0.02236,0.04343200
0.56672,1.41476,1.99274,0.00000,1.00000,2.33901,0.01085,0.00823,0.02236,0.04144263
0.41113,2.84195,1.67956,0.00000,1.00000,0.07661,0.00907,0.00833,0.06709,0.08448783
0.38772,2.01107,0.32392,0.00000,1.00000,2.22097,0.00829,0.00821,0.01295,0.02945481
0.38772,2.88168,0.32392,0.00000,1.00000,2.22097,0.00913,0.00864,0.01295,0.03072659
0.38772,2.88168,0.61498,0.00000,1.00000,2.22097,0.00913,0.00864,0.02236,0.04013481
0.38772,2.88168,0.61498,0.00000,1.00000,0.22598,0.00875,0.00832,0.06709,0.08415219
1.33064,0.18987,1.83795,0.00000,1.00000,0.08908,0.00735,0.00982,0.06709,0.08425139
1.53785,1.34701,0.67546,0.00000,1.00000,1.21954,0.01001,0.00975,0.04481,0.06457374
2.48620,1.68111,2.53691,0.00000,1.00000,0.25949,0.05192,0.07386,0.00011,0.12588745
1.39365,1.46120,0.22380,0.00000,1.00000,2.82148,0.01057,0.00821,0.02682,0.04559704
2.37919,1.46120,0.22380,0.00000,1.00000,2.82148,0.02889,0.05465,0.02666,0.11020186
2.37919,1.93490,0.22380,0.00000,1.00000,2.82148,0.02875,0.05410,0.02236,0.10521429
2.37919,1.93490,2.89070,0.00000,1.00000,2.82148,0.03048,0.05391,0.00000,0.08439088
2.37919,1.93490,2.89070,0.00000,1.00000,2.85501,0.03056,0.05369,0.00000,0.08425060
1.37225,1.80274,3.09271,0.00000,1.00000,2.49949,0.00937,0.00846,0.02236,0.04018727
1.93774,1.04698,3.33498,0.00000,1.00000,1.54705,0.00788,0.02143,0.02236,0.05166741
1.89405,1.02996,1.48914,0.00000,1.00000,1.59450,0.00582,0.02045,0.02237,0.04863023
0.05869,1.43486,2.49132,0.00000,1.00000,2.71676,0.01164,0.00850,0.01295,0.03309827
0.00794,1.43486,2.49132,0.00000,1.00000,2.71676,0.01164,0.00850,0.01295,0.03309827
0.00794,2.57938,2.49132,0.00000,1.00000,2.71676,0.01091,0.00890,0.00000,0.01981448
0.00794,2.57938,1.49150,0.00000,1.00000,2.71676,0.01005,0.00851,0.00000,0.01856456
0.00794,2.57938,1.49150,0.00000,1.00000,1.26783,0.00925,0.00921,0.00047,0.01892932
2.01755,0.39947,2.44833,0.00000,1.00000,2.82164,0.00836,0.02145,0.00000,0.02981304
1.01249,1.35549,0.84418,0.00000,1.00000,0.10192,0.02025,0.04561,0.06709,0.13294859
1.70443,2.26683,1.31142,0.00000,1.00000,2.42514,0.00799,0.00988,0.00001,0.01787416
1.29870,1.09790,2.54210,0.00000,1.00000,1.23716,0.00860,0.01406,0.04488,0.06753471
1.29870,0.07038,2.54210,0.00000,1.00000,1.23716,0.00747,0.01100,0.02254,0.04101275
1.29870,0.07038,3.14017,0.00000,1.00000,1.23716,0.00844,0.01081,0.02260,0.04185404
1.29870,0.07038,3.14017,0.00000,1.00000,2.45979,0.00983,0.00945,0.02236,0.04163957
1.76397,1.23250,0.89123,0.00000,1.00000,0.37027,0.00657,0.01274,0.04475,0.06406609
0.40592,2.40708,0.76326,0.00000,1.00000,2.26506,0.00933,0.00808,0.02236,0.03977161
2.02266,2.04611,1.83858,0.00000,1.00000,0.41288,0.00809,0.02427,0.00430,0.03665712
1.69579,2.04611,1.83858,0.00000,1.00000,0.41288,0.00654,0.00998,0.01295,0.02946892
1.69579,2.04611,2.02834,0.00000,1.00000,0.41288,0.00675,0.00994,0.01295,0.02964827
1.69579,2.04611,2.02834,0.00000,1.00000,0.87453,0.00679,0.00997,0.04472,0.06148471
1.61861,2.50563,0.36582,0.00000,1.00000,2.74485,0.00975,0.00869,0.02236,0.04079765
0.97903,0.29277,2.62257,0.00000,1.00000,1.30829,0.05216,0.07627,0.02236,0.15079386
2.12188,0.93017,0.89182,0.00000,1.00000,2.40423,0.03338,0.04166,0.06709,0.14212361
