rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
0.41529,0.50521,3.17185,0.00000,1.00000,2.46618,0.00504,0.00583,0.00000,0.01086513
0.66735,2.48034,1.33964,0.00000,1.00000,1.17832,0.00676,0.00786,0.02267,0.03729503
1.26072,2.90286,1.19848,0.00000,1.00000,2.09672,0.01139,0.01605,0.04472,0.07215935
0.27301,1.36808,2.78352,0.00000,1.00000,1.16075,0.00665,0.00997,0.06709,0.08370854
0.24129,2.67751,1.07535,0.00000,1.00000,2.56302,0.00423,0.00633,0.02236,0.03292689
0.14217,2.67751,1.07535,0.00000,1.00000,2.56302,0.00423,0.00633,0.02236,0.03292689
0.14217,1.42538,1.07535,0.00000,1.00000,2.56302,0.00477,0.00836,0.04472,0.05785260
0.14217,1.42538,1.35707,0.00000,1.00000,2.56302,0.00477,0.00836,0.02236,0.03549123
0.14217,1.42538,1.35707,0.00000,1.00000,2.70937,0.00473,0.00789,0.02236,0.03498727
2.43787,1.09103,1.01957,0.00000,1.00000,2.24233,0.03165,0.04182,0.02483,0.09830181
0.40979,0.14952,3.20345,0.00000,1.00000,2.05942,0.00565,0.00796,0.00000,0.01360966
2.21028,1.04495,0.66483,0.00000,1.00000,1.57389,0.02180,0.02797,0.04477,0.09454519
1.49396,1.04495,0.66483,0.00000,1.00000,1.57389,0.01133,0.02040,0.04554,0.07726875
1.49396,2.88446,0.66483,0.00000,1.00000,1.57389,0.00616,0.01018,0.02378,0.04012702
1.49396,2.88446,1.73599,0.00000,1.00000,1.57389,0.00616,0.01018,0.00147,0.01781578
1.49396,2.88446,1.73599,0.00000,1.00000,1.43295,0.00616,0.00988,0.00256,0.01860635
2.07394,2.73506,2.33626,0.00000,1.00000,0.02487,0.01427,0.01351,0.06709,0.09486329
1.29810,2.51166,2.73687,0.00000,1.00000,0.04693,0.01412,0.01344,0.06709,0.09464615
1.80710,2.51166,2.73687,0.00000,1.00000,0.04693,0.00787,0.00818,0.06709,0.08313849
1.80710,2.39112,2.73687,0.00000,1.00000,0.04693,0.00828,0.00833,0.06709,0.08369832
1.80710,2.39112,2.76188,0.00000,1.00000,0.04693,0.00828,0.00833,0.06709,0.08369832
1.80710,2.39112,2.76188,0.00000,1.00000,1.18835,0.00787,0.00822,0.02267,0.03876069
2.17469,0.32596,2.30410,0.00000,1.00000,1.26760,0.02286,0.01982,0.02473,0.06740995
1.81210,1.11298,0.10317,0.00000,1.00000,2.90501,0.02820,0.02521,0.06709,0.12049221
1.10379,2.82118,2.41397,0.00000,1.00000,2.23447,0.03486,0.04473,0.02625,0.10584292
2.26217,2.82118,2.41397,0.00000,1.00000,2.23447,0.02262,0.02091,0.00000,0.04352530
2.26217,2.47459,2.41397,0.00000,1.00000,2.23447,0.02468,0.02200,0.00000,0.04668094
2.26217,2.47459,0.82606,0.00000,1.00000,2.23447,0.02468,0.02200,0.02236,0.06904291
2.26217,2.47459,0.82606,0.00000,1.00000,1.87739,0.02573,0.02318,0.02236,0.07127682
0.36073,0.55057,0.24675,0.00000,1.00000,0.64990,0.00830,0.00823,0.02290,0.03942856
2.35932,1.11503,0.13916,0.00000,1.00000,1.50741,0.02976,0.03001,0.04472,0.10449896
1.74453,0.22963,2.97384,0.00000,1.00000,1.18565,0.00817,0.00831,0.02267,0.03914526
0.68297,0.20251,2.73330,0.00000,1.00000,1.24144,0.00791,0.00813,0.00046,0.01650407
1.18342,0.20251,2.73330,0.00000,1.00000,1.24144,0.02528,0.02475,0.02260,0.07263702
1.18342,1.66852,2.73330,0.00000,1.00000,1.24144,0.02355,0.02400,0.04488,0.09242775
1.18342,1.66852,2.03989,0.00000,1.00000,1.24144,0.02355,0.02400,0.04488,0.09242775
1.18342,1.66852,2.03989,0.00000,1.00000,0.49785,0.02569,0.02484,0.04481,0.09534713
0.44161,1.69416,1.42513,0.00000,1.00000,2.76446,0.00400,0.00534,0.00000,0.00933877
0.65372,1.86074,1.04644,0.00000,1.00000,2.90647,0.00383,0.00463,0.00082,0.00927457
2.15074,1.79615,1.05059,0.00000,1.00000,1.80390,0.01910,0.01771,0.02236,0.05917388
2.35197,1.86074,1.04644,0.00000,1.00000,2.90647,0.02839,0.02435,0.00082,0.05355632
2.35197,1.87441,1.04644,0.00000,1.00000,2.90647,0.02846,0.02438,0.00082,0.05365689
2.35197,1.87441,0.93666,0.00000,1.00000,2.90647,0.02846,0.02438,0.02236,0.07520354
2.35197,1.87441,0.93666,0.00000,1.00000,0.10986,0.03698,0.03054,0.06709,0.13460912
1.31633,1.68065,1.45677,0.00000,1.00000,2.04127,0.00948,0.01259,0.02284,0.04491031
1.19040,1.30589,0.11238,0.00000,1.00000,2.72593,0.01665,0.02229,0.06709,0.10602553
2.10125,0.09761,2.41449,0.00000,1.00000,0.21669,0.01893,0.01636,0.06709,0.10237344
2.10125,1.47756,2.41449,0.00000,1.00000,0.21669,0.01613,0.01524,0.06709,0.09845839
2.10125,1.47756,1.94498,0.00000,1.00000,0.21669,0.01613,0.01524,0.06709,0.09845839
2.10125,1.47756,1.94498,0.00000,1.00000,0.53867,0.01612,0.01522,0.06709,0.09842161
1.16115,1.55242,3.24083,0.00000,1.00000,2.28049,0.02067,0.02633,0.02606,0.07306120
1.10472,0.27968,1.14400,0.00000,1.00000,1.49426,0.04031,0.04281,0.02984,0.11295766
2.07402,2.68460,1.05109,0.00000,1.00000,2.85493,0.01005,0.00961,0.00027,0.01992524
0.46662,2.68460,1.05109,0.00000,1.00000,2.85493,0.00362,0.00547,0.00027,0.00935700
0.46662,2.84400,1.05109,0.00000,1.00000,2.85493,0.00350,0.00570,0.00027,0.00946791
0.46662,2.84400,2.20158,0.00000,1.00000,2.85493,0.00350,0.00570,0.00000,0.00919936
0.46662,2.84400,2.20158,0.00000,1.00000,1.16816,0.00544,0.00869,0.00058,0.01470795
1.18257,1.47473,0.42991,0.00000,1.00000,1.83099,0.01893,0.02437,0.06709,0.11038253
1.75904,0.65713,0.74293,0.00000,1.00000,1.63759,0.00731,0.00843,0.02236,0.03810312
2.08611,0.65713,0.74293,0.00000,1.00000,1.63759,0.01604,0.01495,0.02236,0.05334824
2.08611,2.78136,0.74293,0.00000,1.00000,1.63759,0.01258,0.01307,0.02236,0.04801274
2.08611,2.78136,2.97870,0.00000,1.00000,1.63759,0.01258,0.01307,0.00000,0.02565077
2.08611,2.78136,2.97870,0.00000,1.00000,2.10142,0.01166,0.01223,0.00000,0.02388969
0.07640,2.65814,3.37623,0.00000,1.00000,1.67110,0.00565,0.00920,0.00000,0.01485164
0.35392,1.27585,0.57615,0.00000,1.00000,1.54953,0.00700,0.01192,0.04472,0.06364196
2.47948,1.37451,2.95510,0.00000,1.00000,1.74408,0.04178,0.03747,0.02236,0.10161461
0.30642,1.37451,2.95510,0.00000,1.00000,1.74408,0.00666,0.01113,0.02236,0.04015101
