rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
0.97480,2.08842,2.96779,0.00000,1.00000,0.00000,0.02228,0.04210,0.02237,0.08674859
2.41547,0.89188,3.39912,0.00000,1.00000,0.00000,0.08255,0.11269,0.02237,0.21760816
0.79629,1.98799,1.32925,0.00000,1.00000,0.00000,0.02069,0.03833,0.02483,0.08385088
2.48750,1.19760,2.29676,0.00000,1.00000,0.00000,0.08923,0.12085,0.00247,0.21255333
1.16758,1.98799,1.32925,0.00000,1.00000,0.00000,0.01874,0.03572,0.00430,0.05876296
1.16758,1.73097,1.32925,0.00000,1.00000,0.00000,0.01319,0.02305,0.00752,0.04376188
1.16758,1.73097,2.35766,0.00000,1.00000,0.00000,0.01319,0.02305,0.00752,0.04376220
1.42735,0.08704,3.40450,0.00000,1.00000,0.00000,0.01538,0.02195,0.06709,0.10441117
1.50461,0.31124,1.96331,0.00000,1.00000,0.00000,0.01750,0.02540,0.06709,0.10998849
2.01677,1.66713,2.61711,0.00000,1.00000,0.00000,0.05554,0.08109,0.00001,0.13663502
0.06313,1.66713,2.61711,0.00000,1.00000,0.00000,0.01187,0.02049,0.02283,0.05519298
0.06313,2.09837,2.61711,0.00000,1.00000,0.00000,0.02225,0.04259,0.01295,0.07779881
0.06313,2.09837,3.27498,0.00000,1.00000,0.00000,0.02225,0.04259,0.01295,0.07779855
1.55811,0.55979,2.87298,0.00000,1.00000,0.00000,0.01879,0.02706,0.04903,0.09487485
0.01856,2.63522,1.81422,0.00000,1.00000,0.00000,0.06228,0.10688,0.00747,0.17662898
0.22627,2.63522,1.81422,0.00000,1.00000,0.00000,0.06228,0.10688,0.00747,0.17662898
0.22627,1.13575,1.81422,0.00000,1.00000,0.00000,0.00794,0.01366,0.02984,0.05143148
0.22627,1.13575,3.23210,0.00000,1.00000,0.00000,0.00794,0.01366,0.02984,0.05143148
1.30434,2.62283,2.26126,0.00000,1.00000,0.00000,0.06212,0.10999,0.00430,0.17640722
0.93123,1.82376,2.70825,0.00000,1.00000,0.00000,0.01449,0.02624,0.02237,0.06310317
1.21810,0.23898,3.49226,0.00000,1.00000,0.00000,0.00948,0.01450,0.02520,0.04918409
0.35976,0.23898,3.49226,0.00000,1.00000,0.00000,0.00851,0.01316,0.03540,0.05707876
0.35976,2.00604,3.49226,0.00000,1.00000,0.00000,0.01904,0.03698,0.01295,0.06897109
0.35976,2.00604,0.50130,0.00000,1.00000,0.00000,0.01904,0.03698,0.03532,0.09133246
2.48259,1.34405,1.39941,0.00000,1.00000,0.00000,0.08981,0.12191,0.02236,0.23407941
1.53702,0.46654,1.57190,0.00000,1.00000,0.00000,0.01794,0.02600,0.06709,0.11102941
0.76380,0.82033,0.40877,0.00000,1.00000,0.00000,0.01593,0.02335,0.06709,0.10636353
