S,P,D,F,r_core_flag,rcore,Sscore,Pscore,Dscore,Fscore,Score
0.42,1.72,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362928
0.53,1.69,2.25,0.25,0.00,0.00,0.00071,0.00046,0.00031,0.00000,0.000371140
0.49,1.80,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.38,1.60,2.27,0.25,0.00,0.00,0.00073,0.00054,0.00036,0.00000,0.000408130
0.50,1.88,2.24,0.25,0.00,0.00,0.00067,0.00045,0.00031,0.00000,0.000358320
0.47,0.24,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.20,0.55,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.51,0.29,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.33,1.96,2.23,0.25,0.00,0.00,0.00097,0.00070,0.00029,0.00000,0.000488330
0.35,0.37,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.29,2.46,2.27,0.25,0.00,0.00,0.00245,0.00085,0.00045,0.00000,0.000937917
0.47,1.83,2.28,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364495
0.44,1.99,2.24,0.25,0.00,0.00,0.00085,0.00043,0.00032,0.00000,0.000399743
0.34,2.36,2.23,0.25,0.00,0.00,0.00245,0.00100,0.00037,0.00000,0.000956175
0.52,1.51,2.27,0.25,0.00,0.00,0.00120,0.00057,0.00039,0.00000,0.000537382
0.36,0.55,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.47,0.99,2.25,0.25,0.00,0.00,0.02291,0.00524,0.00121,0.00000,0.007340485
0.50,1.77,2.29,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000364068
0.50,0.57,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.43,1.80,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364385
0.65,1.61,2.28,0.25,0.00,0.00,0.00073,0.00054,0.00036,0.00000,0.000408130
0.27,0.29,2.29,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.40,0.55,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.45,1.69,2.26,0.25,0.00,0.00,0.00071,0.00046,0.00031,0.00000,0.000371140
0.40,0.49,2.24,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.62,1.96,2.24,0.25,0.00,0.00,0.00079,0.00044,0.00032,0.00000,0.000386735
0.58,1.73,2.23,0.25,0.00,0.00,0.00083,0.00069,0.00028,0.00000,0.000450630
0.51,0.98,2.24,0.25,0.00,0.00,0.02291,0.00524,0.00121,0.00000,0.007340485
0.48,1.78,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.31,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.65,0.53,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.30,1.67,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00035,0.00000,0.000363968
0.41,0.41,2.31,0.25,0.00,0.00,0.00054,0.00087,0.00037,0.00000,0.000446473
0.65,0.48,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.63,1.90,2.25,0.25,0.00,0.00,0.00067,0.00045,0.00031,0.00000,0.000358320
0.61,1.49,2.28,0.25,0.00,0.00,0.00132,0.00058,0.00039,0.00000,0.000575083
0.52,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.44,0.29,2.22,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.62,0.37,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.32,1.90,2.28,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000363755
0.24,1.79,2.28,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364385
0.55,0.55,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.44,1.82,2.31,0.25,0.00,0.00,0.00055,0.00088,0.00037,0.00000,0.000449213
0.44,1.01,2.28,0.25,0.00,0.00,0.02036,0.00329,0.00113,0.00000,0.006197598
0.41,1.67,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00035,0.00000,0.000363968
0.56,1.74,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362928
0.47,1.85,2.25,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000348425
0.61,1.76,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000363595
0.65,1.78,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.44,1.76,2.25,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.59,1.81,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.59,1.93,2.25,0.25,0.00,0.00,0.00074,0.00044,0.00032,0.00000,0.000375463
0.61,1.61,2.27,0.25,0.00,0.00,0.00073,0.00054,0.00036,0.00000,0.000408130
0.32,0.34,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.50,0.04,2.26,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.49,0.29,2.29,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.48,1.80,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.61,1.08,2.27,0.25,0.00,0.00,0.01699,0.00350,0.00097,0.00000,0.005363850
0.27,1.87,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364178
0.35,1.78,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000364068
0.58,1.86,2.26,0.25,0.00,0.00,0.00064,0.00046,0.00031,0.00000,0.000352460
0.63,2.48,2.26,0.25,0.00,0.00,0.00276,0.00103,0.00043,0.00000,0.001054982
0.63,1.91,2.25,0.25,0.00,0.00,0.00070,0.00045,0.00031,0.00000,0.000365985
0.52,1.02,2.27,0.25,0.00,0.00,0.01939,0.00292,0.00109,0.00000,0.005848923
0.39,0.20,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.59,0.94,2.28,0.25,0.00,0.00,0.03004,0.01390,0.00147,0.00000,0.011352988
0.48,1.68,2.28,0.25,0.00,0.00,0.00055,0.00055,0.00034,0.00000,0.000361110
0.31,1.78,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000364068
0.49,1.76,2.25,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.13,1.81,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.62,1.76,2.25,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.39,1.76,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000363595
0.48,1.81,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364495
0.45,0.27,2.29,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.52,1.03,2.27,0.25,0.00,0.00,0.01864,0.00289,0.00106,0.00000,0.005646578
0.49,1.76,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000363595
0.50,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.44,1.93,2.27,0.25,0.00,0.00,0.00055,0.00055,0.00034,0.00000,0.000362400
0.46,1.13,2.27,0.25,0.00,0.00,0.01435,0.00344,0.00087,0.00000,0.004663315
0.52,1.67,2.26,0.25,0.00,0.00,0.00076,0.00046,0.00032,0.00000,0.000383558
0.23,1.66,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00035,0.00000,0.000363968
0.50,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.64,1.53,2.25,0.25,0.00,0.00,0.00128,0.00052,0.00035,0.00000,0.000536067
0.40,1.85,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364425
0.58,2.35,2.24,0.25,0.00,0.00,0.00227,0.00082,0.00040,0.00000,0.000871350
0.06,0.08,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.65,1.24,2.26,0.25,0.00,0.00,0.00545,0.00089,0.00053,0.00000,0.001716015
0.59,1.76,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000363595
0.41,0.41,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.61,1.72,2.25,0.25,0.00,0.00,0.00065,0.00046,0.00031,0.00000,0.000355355
0.59,1.89,2.26,0.25,0.00,0.00,0.00067,0.00045,0.00031,0.00000,0.000358320
0.50,1.82,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.50,1.69,2.26,0.25,0.00,0.00,0.00071,0.00046,0.00031,0.00000,0.000371140
0.59,1.87,2.26,0.25,0.00,0.00,0.00064,0.00046,0.00031,0.00000,0.000352460
0.27,1.72,2.26,0.25,0.00,0.00,0.00065,0.00046,0.00031,0.00000,0.000355355
0.35,1.65,2.24,0.25,0.00,0.00,0.00080,0.00047,0.00032,0.00000,0.000398140
0.45,0.53,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.37,1.72,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362928
0.40,1.89,2.26,0.25,0.00,0.00,0.00067,0.00045,0.00031,0.00000,0.000358320
0.44,1.67,2.26,0.25,0.00,0.00,0.00076,0.00046,0.00032,0.00000,0.000383558
0.63,1.44,2.23,0.25,0.00,0.00,0.00217,0.00081,0.00037,0.00000,0.000838118
0.55,1.80,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.62,1.78,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.32,1.77,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000364068
0.46,1.78,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000364068
0.65,1.40,2.25,0.25,0.00,0.00,0.00242,0.00060,0.00042,0.00000,0.000859473
0.37,1.78,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.40,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.60,1.80,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.50,1.18,2.22,0.25,0.00,0.00,0.01025,0.00194,0.00069,0.00000,0.003220790
0.32,1.90,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000363755
0.50,1.69,2.24,0.25,0.00,0.00,0.00071,0.00046,0.00031,0.00000,0.000371140
0.47,1.89,2.25,0.25,0.00,0.00,0.00067,0.00045,0.00031,0.00000,0.000358320
0.61,1.55,2.25,0.25,0.00,0.00,0.00117,0.00051,0.00034,0.00000,0.000506375
0.59,0.55,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362078
0.23,1.77,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.33,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.28,2.27,2.23,0.25,0.00,0.00,0.00207,0.00084,0.00035,0.00000,0.000817070
0.29,1.75,2.26,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.42,1.80,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.23,1.78,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.29,1.75,2.26,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.44,1.81,2.23,0.25,0.00,0.00,0.00079,0.00068,0.00028,0.00000,0.000437612
0.39,1.73,2.24,0.25,0.00,0.00,0.00065,0.00046,0.00031,0.00000,0.000355355
0.46,1.75,2.25,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.53,1.77,2.24,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.50,1.78,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.61,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.59,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.50,1.82,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364495
0.30,0.94,2.23,0.25,0.00,0.00,0.03029,0.01436,0.00143,0.00000,0.011518215
0.45,1.80,2.29,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364385
0.26,1.76,2.26,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.35,1.82,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364495
0.16,1.72,2.25,0.25,0.00,0.00,0.00065,0.00046,0.00031,0.00000,0.000355355
0.35,1.76,2.25,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.53,1.87,2.24,0.25,0.00,0.00,0.00064,0.00046,0.00031,0.00000,0.000352460
0.17,1.80,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.32,1.80,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.54,1.78,2.24,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.14,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.37,1.95,2.26,0.25,0.00,0.00,0.00079,0.00044,0.00032,0.00000,0.000386735
0.30,1.78,2.24,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.53,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.33,1.76,2.24,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.17,1.91,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000363153
0.13,1.81,2.24,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.32,1.78,2.22,0.25,0.00,0.00,0.00079,0.00068,0.00028,0.00000,0.000439473
0.36,1.01,2.27,0.25,0.00,0.00,0.02036,0.00329,0.00113,0.00000,0.006197598
0.14,1.77,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.61,1.81,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.32,1.75,2.26,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.45,1.81,2.24,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.42,1.90,2.24,0.25,0.00,0.00,0.00067,0.00045,0.00031,0.00000,0.000358320
0.50,1.78,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.34,1.89,2.26,0.25,0.00,0.00,0.00067,0.00045,0.00031,0.00000,0.000358320
0.52,1.71,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.09,1.80,2.28,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364385
0.41,1.76,2.25,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.37,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.35,1.73,2.27,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000362928
0.50,1.75,2.26,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.42,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.23,1.78,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.47,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.28,1.76,2.28,0.25,0.00,0.00,0.00056,0.00055,0.00034,0.00000,0.000363595
0.47,1.78,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.51,1.75,2.25,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.32,1.81,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.50,1.73,2.26,0.25,0.00,0.00,0.00065,0.00046,0.00031,0.00000,0.000355355
0.31,1.73,2.25,0.25,0.00,0.00,0.00065,0.00046,0.00031,0.00000,0.000355355
0.38,1.77,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.52,1.79,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.50,1.72,2.26,0.25,0.00,0.00,0.00065,0.00046,0.00031,0.00000,0.000355355
0.33,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.48,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.39,1.69,2.24,0.25,0.00,0.00,0.00071,0.00046,0.00031,0.00000,0.000371140
0.26,1.80,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.44,1.78,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.60,1.78,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.23,1.83,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.32,1.73,2.26,0.25,0.00,0.00,0.00065,0.00046,0.00031,0.00000,0.000355355
0.41,1.77,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.43,1.69,2.26,0.25,0.00,0.00,0.00071,0.00046,0.00031,0.00000,0.000371140
0.48,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.42,1.78,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.33,1.86,2.25,0.25,0.00,0.00,0.00064,0.00046,0.00031,0.00000,0.000352460
0.50,1.78,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.17,2.42,2.24,0.25,0.00,0.00,0.00252,0.00092,0.00042,0.00000,0.000964645
0.13,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.19,1.78,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.36,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.27,1.80,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.34,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.44,1.83,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.59,1.74,2.24,0.25,0.00,0.00,0.00065,0.00046,0.00031,0.00000,0.000355355
0.30,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.49,1.79,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.50,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.59,1.79,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.22,1.87,2.26,0.25,0.00,0.00,0.00064,0.00046,0.00031,0.00000,0.000352460
0.21,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.42,1.78,2.24,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.19,1.82,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.35,0.23,2.25,0.25,0.00,0.00,0.00068,0.00046,0.00031,0.00000,0.000362173
0.54,1.71,2.23,0.25,0.00,0.00,0.00085,0.00070,0.00028,0.00000,0.000459665
0.56,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.25,1.80,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.49,1.79,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.06,1.74,2.26,0.25,0.00,0.00,0.00065,0.00046,0.00031,0.00000,0.000355355
0.47,1.78,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.48,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.23,1.81,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.50,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.61,1.77,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.59,1.79,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.43,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.35,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.33,1.77,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.28,1.80,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.65,1.69,2.25,0.25,0.00,0.00,0.00071,0.00046,0.00031,0.00000,0.000371140
0.37,1.82,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.39,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.17,1.86,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364178
0.50,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.26,1.82,2.24,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.49,1.78,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.18,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.29,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.51,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.55,1.82,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.50,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.59,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.46,1.76,2.26,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.48,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.50,1.75,2.24,0.25,0.00,0.00,0.00063,0.00046,0.00031,0.00000,0.000350362
0.30,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.37,1.80,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.52,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.53,1.78,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.62,1.80,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.26,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.31,1.80,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.15,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.59,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.40,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.24,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.38,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.28,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.14,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.50,1.80,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
1.05,1.80,2.26,0.25,0.00,0.00,0.02478,0.00754,0.00047,0.00000,0.008198280
0.25,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.28,1.80,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.06,1.80,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.14,1.78,2.26,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000347172
0.36,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.16,1.81,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.12,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.15,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.43,1.79,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.35,1.81,2.24,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.13,1.80,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.20,1.80,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.19,1.79,2.27,0.25,0.00,0.00,0.00056,0.00056,0.00034,0.00000,0.000364385
0.52,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.46,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.24,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.44,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.22,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.12,1.79,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.17,1.81,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.30,1.80,2.24,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.01,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.06,1.81,2.25,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.57,1.80,2.26,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
0.59,1.81,2.24,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.45,1.81,2.24,0.25,0.00,0.00,0.00062,0.00046,0.00031,0.00000,0.000346195
0.57,1.80,2.25,0.25,0.00,0.00,0.00061,0.00046,0.00031,0.00000,0.000345780
