S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
1.12,0.47,0.9,3.82,0.0,0.0,0.11814,0.0019051482536448666,0.12004514825364486
1.12,2.12,0.9,3.82,0.0,0.0,0.11673,0.0019051482536448666,0.11863514825364486
1.12,2.12,2.53,3.82,0.0,0.0,0.11399,0.0019051482536448666,0.11589514825364486
1.12,2.12,2.53,1.76,0.0,0.0,0.11399,0.0019051482536448666,0.11589514825364486
1.41,2.0,2.09,3.59,0.0,0.0,0.04412,0.0018649066177207417,0.04598490661772074
1.26,1.42,0.94,3.51,0.0,0.0,0.10966,0.0019051482536448666,0.11156514825364486
1.05,1.91,1.77,2.52,0.0,0.0,0.11767000000000001,0.0019051482536448666,0.11957514825364488
0.14,0.11,1.46,1.0,0.0,0.0,0.0421,0.0016534235881413468,0.04375342358814135
0.63,0.11,1.46,1.0,0.0,0.0,0.0421,0.0016534235881413468,0.04375342358814135
0.63,0.67,1.46,1.0,0.0,0.0,0.0421,0.0016534235881413468,0.04375342358814135
0.63,0.67,1.12,1.0,0.0,0.0,0.04215,0.0017615941559557648,0.04391159415595577
0.63,0.67,1.12,3.53,0.0,0.0,0.04215,0.0017340715196043415,0.04388407151960434
0.1,2.39,1.9,3.66,0.0,0.0,0.042859999999999995,0.0016534235881413468,0.044513423588141345
0.39,0.04,0.42,3.14,0.0,0.0,0.0422,0.0017340715196043415,0.043934071519604344
0.36,2.14,1.57,3.42,0.0,0.0,0.041510000000000005,0.0016351489523872874,0.043145148952387295
1.07,2.14,1.57,3.42,0.0,0.0,0.11519000000000001,0.0019051482536448666,0.11709514825364488
1.07,1.73,1.57,3.42,0.0,0.0,0.12455999999999999,0.0019051482536448666,0.12646514825364485
1.07,1.73,1.25,3.42,0.0,0.0,0.1243,0.0019051482536448666,0.12620514825364487
1.07,1.73,1.25,3.17,0.0,0.0,0.1243,0.0019051482536448666,0.12620514825364487
0.47,1.69,2.59,3.83,0.0,0.0,0.04396,0.0019051482536448666,0.045865148253644863
1.1,1.72,0.2,0.11,0.0,0.0,0.12498,0.0019051482536448666,0.12688514825364486
0.2,2.2,3.0,0.42,0.0,0.0,0.03815,0.0017340715196043415,0.039884071519604346
0.17,2.2,3.0,0.42,0.0,0.0,0.03815,0.0017340715196043415,0.039884071519604346
0.17,2.31,3.0,0.42,0.0,0.0,0.03887,0.0017340715196043415,0.040604071519604344
0.17,2.31,0.82,0.42,0.0,0.0,0.04268,0.001809301070201781,0.044489301070201784
0.17,2.31,0.82,1.94,0.0,0.0,0.04268,0.0017340715196043415,0.044414071519604345
