S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
0.98,1.71,2.85,0.27,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.85,1.55,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.41,1.55,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.41,2.53,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.55,2.53,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.55,2.99,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.64,2.99,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.64,2.61,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.96,2.61,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.96,1.24,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.14,1.24,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.14,3.37,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.22,3.37,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.22,1.48,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.24,1.48,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.24,3.72,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.07,3.72,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.07,3.42,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.34,3.42,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.34,3.07,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.18,3.07,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.18,2.1,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.39,2.1,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.39,3.87,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.69,3.87,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.69,1.44,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.04,1.44,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.04,0.73,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.46,0.73,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.46,2.66,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.23,2.66,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.23,2.46,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.79,2.46,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.79,2.17,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.44,2.17,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.44,3.55,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.08,3.55,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.08,3.87,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.73,3.87,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.73,1.48,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.87,1.48,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.87,2.21,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.93,2.21,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.93,3.46,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.0,3.46,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.0,0.77,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.81,0.77,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.81,3.86,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.21,3.86,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.21,0.51,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.97,0.51,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.97,3.93,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.0,3.93,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.0,2.04,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.31,2.04,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.31,3.66,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.36,3.66,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.36,3.13,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.0,3.13,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.0,2.27,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.73,2.27,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.73,2.79,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.56,2.79,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.56,0.85,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.98,0.85,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.98,1.98,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.09,1.98,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.09,1.17,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.32,1.17,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.32,1.78,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.75,1.78,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.75,1.74,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.29,1.74,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.29,3.04,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.3,3.04,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.3,2.45,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.5,2.45,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.5,3.86,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.15,3.86,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.15,1.2,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.86,1.2,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.86,1.5,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.68,1.5,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.68,0.23,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.24,0.23,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.24,1.4,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.6,1.4,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.6,0.62,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.25,0.62,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.25,0.68,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.25,0.68,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.25,1.29,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.83,1.29,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.83,1.51,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.82,1.51,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.82,3.71,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.56,3.71,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.56,1.87,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.27,1.87,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.27,0.84,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.32,0.84,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.32,0.48,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.47,0.48,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.47,0.02,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.83,0.02,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.83,3.65,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.06,3.65,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.06,3.5,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.27,3.5,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.27,0.14,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.67,0.14,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.67,2.11,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.58,2.11,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.58,0.34,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.32,0.34,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.32,1.95,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.72,1.95,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.72,3.52,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.87,3.52,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.87,2.25,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.67,2.25,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.67,0.91,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.78,0.91,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.78,1.93,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.36,1.93,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.36,3.76,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.33,3.76,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.33,2.9,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.12,2.9,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.12,0.41,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.09,0.41,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.09,2.82,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.56,2.82,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.56,3.98,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.37,3.98,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.37,1.79,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.29,1.79,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.29,1.46,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.91,1.46,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.91,2.07,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.86,2.07,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.86,3.48,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.09,3.48,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.09,1.42,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.37,1.42,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.37,3.33,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.87,3.33,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.87,3.46,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.1,3.46,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.1,2.54,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.69,2.54,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.69,1.5,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.21,1.5,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.21,1.74,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.82,1.74,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.82,0.9,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.31,0.9,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.31,0.8,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.67,0.8,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.67,3.04,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.6,3.04,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.6,0.42,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.18,0.42,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.18,1.44,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.44,1.44,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.44,0.79,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.94,0.79,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.94,3.86,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.36,3.86,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,2.36,0.92,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.56,0.92,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,1.56,0.81,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.64,0.81,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.64,3.84,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
0.98,1.71,0.58,3.84,0.0,0.0,434.478,1.9051482536448665,436.3831482536449
