S,P,D,F,rcore_flag,rcore,DeltaE,qmax,Score
0.61,1.18,1.1,3.01,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,1.1,2.72,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.6,2.09,1.71,2.26,0.0,0.0,662.1427699999999,1.9051482536448665,664.0479182536448
0.12,0.56,2.66,3.79,0.0,0.0,589.31359,1.9051482536448665,591.2187382536448
0.01,2.18,2.61,0.48,0.0,0.0,850.79554,1.9051482536448665,852.7006882536448
0.79,0.79,2.52,2.23,0.0,0.0,1068.78842,1.8993387348050463,1070.6877587348051
1.16,1.18,1.1,2.72,0.0,0.0,507.03832,1.9051482536448665,508.9434682536449
0.61,1.05,1.1,2.72,0.0,0.0,559.16639,1.9051482536448665,561.0715382536448
0.61,1.18,0.8,2.72,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.61,1.18,0.8,2.19,0.0,0.0,435.65140999999994,1.9051482536448665,437.5565582536448
0.63,1.66,1.86,3.49,0.0,0.0,498.87111000000004,1.9051482536448665,500.7762582536449
0.64,0.74,2.02,3.26,0.0,0.0,691.64447,1.9051482536448665,693.5496182536448
