rs,rp,rd,rf,r_core_flag,rcore,DeltaE,DeltaEig,hardness,score
1.07986,0.00000,1.00000,1.00000,1.00000,0.00000,0.00155,0.00269,0.00000,0.00424010
0.21550,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00011,0.00000,0.00024154
1.61460,0.00000,1.00000,1.00000,1.00000,0.00000,0.00960,0.01466,0.00000,0.02426234
0.54297,0.00000,1.00000,1.00000,1.00000,0.00000,0.00012,0.00021,0.00000,0.00033278
1.12430,0.00000,1.00000,1.00000,1.00000,0.00000,0.00187,0.00318,0.00000,0.00505444
0.56040,0.00000,1.00000,1.00000,1.00000,0.00000,0.00007,0.00023,0.00000,0.00030114
1.44482,0.00000,1.00000,1.00000,1.00000,0.00000,0.00596,0.00938,0.00000,0.01533664
1.83696,0.00000,1.00000,1.00000,1.00000,0.00000,0.01583,0.02272,0.00000,0.03855104
0.16857,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00011,0.00000,0.00024130
1.14202,0.00000,1.00000,1.00000,1.00000,0.00000,0.00195,0.00337,0.00000,0.00531798
0.30526,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00012,0.00000,0.00025834
0.76348,0.00000,1.00000,1.00000,1.00000,0.00000,0.00019,0.00059,0.00000,0.00078188
1.28170,0.00000,1.00000,1.00000,1.00000,0.00000,0.00357,0.00584,0.00000,0.00941204
1.00132,0.00000,1.00000,1.00000,1.00000,0.00000,0.00104,0.00192,0.00000,0.00295812
0.39323,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00014,0.00000,0.00027566
1.24275,0.00000,1.00000,1.00000,1.00000,0.00000,0.00299,0.00496,0.00000,0.00795352
1.98762,0.00000,1.00000,1.00000,1.00000,0.00000,0.02204,0.03050,0.00000,0.05254478
0.88121,0.00000,1.00000,1.00000,1.00000,0.00000,0.00051,0.00110,0.00000,0.00161118
1.44925,0.00000,1.00000,1.00000,1.00000,0.00000,0.00596,0.00938,0.00000,0.01533664
2.41412,0.00000,1.00000,1.00000,1.00000,0.00000,0.04187,0.05343,0.00000,0.09529606
0.88667,0.00000,1.00000,1.00000,1.00000,0.00000,0.00051,0.00110,0.00000,0.00161118
0.04708,0.00000,1.00000,1.00000,1.00000,0.00000,0.00007,0.00012,0.00000,0.00018994
1.35065,0.00000,1.00000,1.00000,1.00000,0.00000,0.00448,0.00723,0.00000,0.01171188
1.80955,0.00000,1.00000,1.00000,1.00000,0.00000,0.01510,0.02177,0.00000,0.03687162
0.44219,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00015,0.00000,0.00028366
0.49246,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00018,0.00000,0.00030674
2.29426,0.00000,1.00000,1.00000,1.00000,0.00000,0.03559,0.04630,0.00000,0.08189034
0.09602,0.00000,1.00000,1.00000,1.00000,0.00000,0.00012,0.00011,0.00000,0.00023496
0.39561,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00014,0.00000,0.00027708
0.97187,0.00000,1.00000,1.00000,1.00000,0.00000,0.00085,0.00162,0.00000,0.00247088
0.80686,0.00000,1.00000,1.00000,1.00000,0.00000,0.00027,0.00076,0.00000,0.00103010
0.24985,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00011,0.00000,0.00025304
2.41026,0.00000,1.00000,1.00000,1.00000,0.00000,0.04187,0.05343,0.00000,0.09529606
2.47134,0.00000,1.00000,1.00000,1.00000,0.00000,0.04526,0.05746,0.00000,0.10271936
0.68890,0.00000,1.00000,1.00000,1.00000,0.00000,0.00006,0.00041,0.00000,0.00047056
2.29209,0.00000,1.00000,1.00000,1.00000,0.00000,0.03559,0.04630,0.00000,0.08189034
1.23917,0.00000,1.00000,1.00000,1.00000,0.00000,0.00299,0.00496,0.00000,0.00795352
1.89462,0.00000,1.00000,1.00000,1.00000,0.00000,0.01828,0.02579,0.00000,0.04407378
1.65143,0.00000,1.00000,1.00000,1.00000,0.00000,0.01063,0.01607,0.00000,0.02670372
0.64957,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.00034,0.00000,0.00033506
1.14660,0.00000,1.00000,1.00000,1.00000,0.00000,0.00208,0.00356,0.00000,0.00564166
0.22455,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00011,0.00000,0.00025182
2.47873,0.00000,1.00000,1.00000,1.00000,0.00000,0.04526,0.05746,0.00000,0.10271936
1.85802,0.00000,1.00000,1.00000,1.00000,0.00000,0.01660,0.02371,0.00000,0.04030694
0.14525,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00011,0.00000,0.00024192
0.87559,0.00000,1.00000,1.00000,1.00000,0.00000,0.00046,0.00104,0.00000,0.00150314
0.29404,0.00000,1.00000,1.00000,1.00000,0.00000,0.00014,0.00012,0.00000,0.00025696
0.75962,0.00000,1.00000,1.00000,1.00000,0.00000,0.00019,0.00059,0.00000,0.00078188
2.00131,0.00000,1.00000,1.00000,1.00000,0.00000,0.02204,0.03050,0.00000,0.05254478
2.10415,0.00000,1.00000,1.00000,1.00000,0.00000,0.02638,0.03552,0.00000,0.06190324
2.25032,0.00000,1.00000,1.00000,1.00000,0.00000,0.03274,0.04302,0.00000,0.07575950
1.68354,0.00000,1.00000,1.00000,1.00000,0.00000,0.01121,0.01679,0.00000,0.02799898
1.57109,0.00000,1.00000,1.00000,1.00000,0.00000,0.00863,0.01330,0.00000,0.02193092
0.14866,0.00000,1.00000,1.00000,1.00000,0.00000,0.00013,0.00011,0.00000,0.00024184
2.42397,0.00000,1.00000,1.00000,1.00000,0.00000,0.04187,0.05343,0.00000,0.09529606
